code_module,code_presentation,sex,region,highest_education,imd_band,age,num_of_prev_attempts,studied_credits,disability,Probability
6,1,1,10,3,5,1,0,120,0,0
6,1,0,8,2,1,1,0,60,0,1
6,1,0,10,1,9,1,0,150,0,1
6,1,0,5,2,5,1,0,120,0,0
6,1,0,7,3,3,1,0,60,0,1
6,1,0,3,1,6,1,0,60,0,1
6,1,0,2,1,10,1,0,120,0,0
6,1,0,9,1,7,1,0,120,0,1
6,1,1,9,1,4,1,0,90,0,1
6,1,0,3,1,3,1,0,120,1,0
6,1,0,1,1,6,1,0,120,0,0
6,1,0,3,2,9,1,0,150,1,1
6,1,0,8,1,9,1,0,120,0,1
6,1,0,4,1,5,1,0,120,0,1
6,1,0,1,1,10,1,0,90,0,1
6,1,0,3,1,10,1,0,120,0,1
6,1,0,2,1,6,1,0,60,0,1
6,1,0,7,2,1,0,0,60,1,0
6,1,0,6,1,2,1,0,60,0,1
6,1,0,9,2,6,1,0,60,0,0
6,1,0,1,2,1,1,0,120,0,1
6,1,0,5,2,2,1,0,60,0,0
6,1,0,3,2,8,1,0,120,0,1
6,1,0,12,2,2,0,0,60,0,0
6,1,0,2,2,5,1,0,60,0,1
6,1,0,3,2,4,0,0,90,0,1
6,1,0,11,1,7,1,0,120,0,0
6,1,0,4,2,6,1,0,120,0,1
6,1,1,3,3,3,1,0,60,0,1
6,1,0,5,2,1,1,0,60,0,1
6,1,0,13,2,4,1,0,60,0,1
6,1,0,8,1,2,1,0,60,0,1
6,1,0,12,2,2,1,0,90,0,1
6,1,0,10,1,8,1,0,120,0,0
6,1,0,9,2,4,1,0,120,0,1
6,1,1,9,1,7,1,0,120,0,1
6,1,0,5,3,10,1,0,120,0,1
6,1,0,3,2,1,1,0,120,0,1
6,1,1,5,1,9,1,0,90,0,1
6,1,0,11,1,4,0,0,60,0,0
6,1,0,2,2,10,1,0,120,0,1
6,1,0,7,1,4,1,0,90,0,1
6,1,0,11,1,8,1,0,60,0,0
6,1,0,11,1,8,1,0,120,0,1
6,1,1,5,2,4,1,0,120,0,0
6,1,0,4,2,9,1,0,120,0,0
6,1,1,8,1,6,1,0,120,0,1
6,1,0,10,2,3,1,0,120,0,1
6,1,0,8,2,7,1,0,60,0,0
6,1,0,8,1,2,1,0,60,0,1
6,1,0,9,1,4,1,0,90,0,1
6,1,1,1,3,2,1,0,90,0,1
6,1,0,6,2,1,1,0,120,0,1
6,1,0,11,2,5,1,0,60,0,1
6,1,0,11,1,8,1,0,120,0,1
6,1,0,6,1,1,1,0,60,0,1
6,1,0,7,1,5,1,0,60,0,0
6,1,0,11,3,8,1,0,120,0,1
6,1,0,3,1,8,0,0,120,0,0
6,1,0,11,2,3,0,0,120,0,0
6,1,1,1,5,9,1,0,60,0,0
6,1,0,10,1,4,0,0,60,0,1
6,1,0,7,1,4,1,0,60,0,1
6,1,0,2,1,8,1,0,60,0,1
6,1,0,9,1,7,1,0,120,0,1
6,1,0,6,2,8,1,0,90,0,1
6,1,0,9,2,4,1,0,120,0,1
6,1,0,6,2,6,1,0,60,0,1
6,1,0,5,1,5,1,0,60,0,0
6,1,0,5,2,5,1,0,60,0,1
6,1,1,10,1,3,0,0,60,0,0
6,1,0,8,1,9,1,0,150,1,0
6,1,0,5,1,2,1,0,60,0,0
6,1,0,11,2,1,1,0,90,0,1
6,1,0,4,2,5,1,0,60,0,1
6,1,0,10,2,10,1,0,60,0,1
6,1,0,2,1,9,1,0,90,0,1
6,1,0,2,2,9,1,0,60,0,1
6,1,0,6,1,7,1,0,60,0,1
6,1,0,13,1,4,1,0,60,0,0
6,1,0,8,1,2,1,0,60,1,1
6,1,0,2,1,8,1,0,120,0,1
6,1,1,13,2,7,0,0,60,0,0
6,1,0,7,1,4,1,0,60,0,1
6,1,0,4,3,7,1,0,60,0,1
6,1,0,7,2,3,0,0,60,0,1
6,1,0,6,1,8,1,0,60,0,1
6,1,1,2,2,3,0,0,150,0,1
6,1,0,4,2,10,0,0,60,0,1
6,1,0,10,3,3,1,0,120,0,1
6,1,1,10,2,7,1,0,60,1,1
6,1,0,6,2,6,1,0,90,0,0
6,1,0,8,2,7,1,0,60,0,1
6,1,0,11,1,7,1,0,60,0,0
6,1,1,4,1,8,1,0,60,0,1
6,1,0,12,1,9,1,0,60,0,1
6,1,0,10,2,6,0,0,60,0,1
6,1,0,5,2,2,1,0,120,0,0
6,1,0,4,1,5,1,0,120,0,1
6,1,0,13,1,7,1,0,60,0,0
6,1,0,4,2,4,1,0,60,0,1
6,1,0,7,2,1,1,0,60,0,0
6,1,1,1,1,5,1,0,120,0,1
6,1,0,6,2,2,1,0,120,0,0
6,1,0,5,2,2,1,0,90,0,1
6,1,0,5,2,2,1,0,120,0,1
6,1,0,4,2,10,1,0,60,0,0
6,1,0,13,2,10,0,0,60,0,1
6,1,1,11,3,1,0,0,120,0,1
6,1,1,13,1,8,1,0,90,0,1
6,1,0,2,1,6,1,0,120,0,1
6,1,0,3,1,8,1,0,120,0,1
6,1,0,8,2,2,1,0,60,0,1
6,1,0,9,2,2,1,0,60,0,1
6,1,0,12,1,10,1,0,60,0,1
6,1,0,9,3,2,1,0,60,0,1
6,1,0,4,2,2,1,0,90,1,1
6,1,0,12,1,3,1,0,60,0,0
6,1,0,3,1,3,1,0,60,1,1
6,1,0,11,2,7,1,0,90,0,1
6,1,0,1,3,4,0,0,90,0,0
6,1,0,3,4,2,1,0,120,0,0
6,1,1,10,3,6,0,0,60,0,1
6,1,0,11,2,1,1,0,120,0,1
6,1,0,12,2,8,0,0,60,0,1
6,1,0,4,2,6,0,0,60,0,1
6,1,0,1,3,9,1,0,90,0,0
6,1,0,11,1,7,1,0,60,0,0
6,1,0,2,1,10,1,0,120,0,1
6,1,0,12,1,9,1,0,60,0,1
6,1,0,2,2,9,1,0,120,0,1
6,1,0,13,1,9,1,0,60,0,0
6,1,0,10,2,1,1,0,90,1,1
6,1,0,6,1,4,1,0,120,0,1
6,1,1,1,3,8,1,0,60,0,1
6,1,0,6,2,1,1,0,60,0,0
6,1,0,5,2,5,1,0,120,0,0
6,1,0,4,2,2,1,0,60,0,0
6,1,1,13,1,4,1,0,90,0,1
6,1,0,3,3,8,0,0,150,0,1
6,1,0,5,2,1,1,0,60,0,1
6,1,0,11,2,8,1,0,60,0,1
6,1,0,11,1,5,1,0,120,0,1
6,1,0,6,2,7,1,0,120,0,1
6,1,0,12,1,4,1,0,120,0,1
6,1,0,13,1,5,1,0,120,0,1
6,1,0,8,3,9,0,0,60,0,1
6,1,1,9,3,9,1,0,60,0,1
6,1,0,1,1,4,1,0,60,0,0
6,1,0,10,2,1,0,0,60,0,1
6,1,1,5,1,5,1,0,120,0,1
6,1,0,3,2,2,1,0,60,0,1
6,1,0,11,1,2,1,0,60,0,1
6,1,0,7,2,10,1,0,120,1,1
6,1,0,3,1,4,0,0,120,0,1
6,1,0,8,1,6,1,0,60,0,1
6,1,0,7,1,6,0,0,90,0,1
6,1,0,2,2,5,1,0,90,0,0
6,1,0,13,1,6,0,0,60,0,1
6,1,1,7,1,6,1,0,60,0,1
6,1,1,3,2,1,1,0,60,0,1
6,1,0,7,1,3,1,0,120,0,1
6,1,1,7,2,8,1,0,120,0,1
6,1,0,3,1,2,0,0,90,0,1
6,1,0,11,1,9,0,0,60,0,1
6,1,0,10,2,6,1,0,60,0,0
6,1,0,2,2,6,1,0,60,0,1
6,1,0,1,3,1,1,0,120,0,1
6,1,0,11,2,7,1,0,60,0,1
6,1,0,12,1,2,1,0,60,0,1
6,1,0,2,2,4,0,0,60,0,1
6,1,0,3,1,4,1,0,60,0,1
6,1,0,10,1,1,1,0,120,0,1
6,1,0,7,1,5,1,0,120,0,0
6,1,1,10,3,5,1,0,90,0,1
6,1,0,9,2,2,1,0,120,0,1
6,1,0,5,2,4,0,0,60,0,1
6,1,0,8,1,4,1,0,120,0,1
6,1,0,1,3,7,1,0,60,0,1
6,1,1,3,1,2,1,0,120,0,0
6,1,0,1,1,4,1,0,60,0,1
6,1,0,10,1,7,1,0,120,0,1
6,1,0,1,3,4,0,0,60,0,1
6,1,0,11,2,3,1,0,60,0,0
6,1,0,3,1,4,1,0,60,0,1
6,1,0,4,3,3,0,0,150,0,1
6,1,0,2,2,3,1,0,60,0,1
6,1,1,4,3,5,1,0,60,0,1
6,1,0,8,1,5,1,0,120,0,1
6,1,1,4,4,10,1,0,120,0,1
6,1,0,5,1,10,1,0,60,0,1
6,1,0,8,2,5,1,0,60,1,1
6,1,1,6,1,2,1,0,120,0,1
6,1,0,3,2,7,1,0,60,0,1
6,1,0,1,3,9,0,0,60,0,1
6,1,0,3,3,4,1,0,120,0,1
6,1,0,7,2,5,1,0,60,0,1
6,1,0,5,2,1,1,0,120,1,1
6,1,0,5,3,1,1,0,90,0,1
6,1,1,7,1,4,1,0,120,0,1
6,1,1,3,3,2,1,0,120,0,0
6,1,0,1,3,6,0,0,60,1,1
6,1,0,6,3,10,1,0,150,0,1
6,1,0,5,3,2,0,0,120,0,1
6,1,0,10,2,7,1,0,90,0,1
6,1,0,8,2,6,1,0,60,0,0
6,1,0,7,2,4,1,0,60,0,1
6,1,0,2,1,7,1,0,60,1,0
6,1,0,12,2,1,1,0,60,0,1
6,1,0,9,1,7,0,0,60,0,1
6,1,0,3,1,6,0,0,60,0,1
6,1,0,7,1,8,1,0,60,0,1
6,1,0,6,1,5,1,0,60,0,1
6,1,0,7,1,7,1,0,120,0,1
6,1,0,2,1,6,0,0,60,0,0
6,1,0,10,1,10,1,0,60,0,1
6,1,0,7,2,9,1,0,60,0,1
6,1,0,10,2,1,1,0,60,0,0
6,1,0,3,2,6,1,0,120,0,1
6,1,0,6,2,3,1,0,60,0,1
6,1,0,7,2,2,1,0,60,0,0
6,1,0,1,2,4,1,0,60,0,1
6,1,0,7,1,8,0,0,60,0,1
6,1,0,11,3,7,1,0,150,0,1
6,1,0,10,1,6,1,0,60,0,1
6,1,0,4,1,6,1,0,90,0,1
6,1,0,12,2,2,1,0,60,0,1
6,1,1,6,2,3,1,0,120,0,1
6,1,0,2,1,6,1,0,120,0,1
6,1,1,5,2,1,0,0,60,0,1
6,1,1,5,1,3,1,0,60,0,1
6,1,1,6,1,5,1,0,60,0,1
6,1,1,1,3,4,1,0,60,0,1
6,1,0,10,2,4,1,0,60,0,0
6,1,0,8,1,2,1,0,120,0,0
6,1,1,10,3,8,0,0,60,0,1
6,1,0,8,2,3,0,0,60,0,1
6,1,0,1,2,1,0,0,60,0,1
6,1,1,3,1,5,1,0,120,0,1
6,1,0,5,2,5,0,0,60,0,1
6,1,0,9,2,8,1,0,60,1,0
6,1,0,6,1,1,0,0,120,0,0
6,1,1,10,1,9,1,0,120,0,0
6,1,0,7,2,2,0,0,60,0,1
6,1,0,10,1,8,1,0,120,1,0
6,1,0,4,2,9,0,0,180,0,1
6,1,0,11,2,6,1,0,120,0,1
6,1,1,6,1,7,0,0,120,0,1
6,1,0,6,2,10,1,0,60,0,0
6,1,0,7,1,6,1,0,120,0,1
6,1,0,4,1,5,1,0,120,0,1
6,1,0,1,1,2,1,0,120,0,0
6,1,0,3,1,2,1,0,120,0,1
6,1,1,9,3,8,0,0,60,0,1
6,1,0,10,1,5,0,0,120,0,1
6,1,0,5,1,6,1,0,90,0,1
6,1,0,3,3,3,1,0,60,0,1
6,1,0,2,3,7,1,0,90,0,1
6,1,0,10,2,8,1,0,120,0,0
6,1,1,3,3,10,0,0,60,0,1
6,1,0,1,3,5,0,0,60,0,0
6,1,0,9,1,4,1,0,60,0,1
6,1,0,10,3,9,0,0,60,0,1
6,1,0,3,1,9,1,0,120,0,0
6,1,0,10,2,6,1,0,120,1,0
6,1,0,4,1,8,1,0,60,0,1
6,1,0,11,1,5,1,0,60,1,1
6,1,0,5,1,5,1,0,60,0,0
6,1,0,5,3,1,0,0,60,0,1
6,1,0,7,2,8,1,0,120,0,1
6,1,0,2,2,8,0,0,120,0,1
6,1,0,9,3,10,1,0,60,0,1
6,1,1,2,2,6,0,0,90,0,1
6,1,0,9,1,2,1,0,120,0,1
6,1,0,9,3,10,1,0,60,0,1
6,1,0,3,1,2,1,0,60,0,1
6,1,0,4,3,4,1,0,120,0,1
6,1,1,3,3,8,1,0,120,0,1
6,1,0,2,1,10,1,0,120,0,1
6,1,1,4,1,7,0,0,60,0,0
6,1,0,7,1,6,1,0,60,0,1
6,1,0,3,1,4,0,0,120,1,1
6,1,0,12,1,2,1,0,90,0,1
6,1,0,5,2,4,1,0,90,1,1
6,1,0,8,1,4,1,0,90,0,0
6,1,0,11,1,6,1,0,90,0,0
6,1,1,11,3,2,0,0,60,0,1
6,1,0,13,2,7,1,0,60,0,0
6,1,0,10,1,9,1,0,150,1,1
6,1,0,4,1,8,0,0,60,0,1
6,1,0,1,3,9,1,0,120,0,1
6,1,0,11,2,4,1,0,180,0,1
6,1,0,13,1,9,1,0,120,0,1
6,1,1,2,3,9,1,0,60,0,1
6,1,0,9,2,3,1,0,150,0,1
6,1,1,1,2,4,1,0,120,0,1
6,1,0,1,1,4,0,0,60,0,1
6,1,0,6,2,8,0,0,60,0,1
6,1,0,10,2,10,1,0,120,0,1
6,1,1,5,1,3,1,0,120,0,1
6,1,0,10,2,3,0,0,60,0,0
6,1,0,8,1,2,1,0,60,0,1
6,1,1,11,2,4,1,0,120,0,1
6,1,0,7,1,4,1,0,60,0,1
6,1,0,2,3,9,1,0,60,0,1
6,1,0,3,4,3,0,0,60,0,1
6,1,1,6,2,2,1,0,120,0,1
6,1,0,10,1,3,1,0,90,0,0
6,1,0,5,1,8,1,0,60,0,1
6,1,0,8,1,5,1,0,60,0,0
6,1,1,7,1,1,1,0,120,1,1
6,1,0,4,1,8,1,0,60,0,1
6,1,0,2,1,6,1,0,90,0,1
6,1,0,11,1,8,1,0,120,0,1
6,1,1,1,1,10,1,0,60,0,1
6,1,0,8,1,2,1,0,90,0,1
6,1,0,4,1,8,1,0,90,0,1
6,1,0,8,1,8,1,0,60,0,1
6,1,0,5,2,2,1,0,60,0,1
6,1,0,7,1,10,1,0,120,0,1
6,1,0,9,1,10,1,0,60,0,1
6,1,1,1,2,5,1,0,120,0,0
6,1,0,13,3,4,0,0,90,0,1
6,1,1,8,1,7,1,0,120,1,1
6,1,0,1,3,3,1,0,60,1,1
6,1,0,1,3,9,1,0,60,0,0
6,1,0,12,2,8,1,0,90,0,1
6,1,0,4,2,5,1,0,60,0,1
6,1,0,7,1,9,1,0,120,0,1
6,1,0,2,1,6,1,0,120,0,1
6,1,0,4,1,3,0,0,120,0,1
6,1,0,13,2,6,1,0,120,0,0
6,1,0,9,2,10,0,0,60,0,0
6,1,0,10,3,5,1,0,60,0,1
6,1,1,3,1,1,1,0,60,0,1
6,1,1,2,2,9,1,0,150,1,1
6,1,0,4,1,10,1,0,60,0,1
6,1,0,3,2,9,0,0,120,0,1
6,1,0,4,3,7,0,0,120,0,1
6,1,0,3,1,2,1,0,120,1,1
6,1,0,7,1,6,1,0,60,0,1
6,1,0,1,3,10,1,0,60,0,0
6,1,0,9,1,5,1,0,60,0,1
6,1,1,4,2,8,1,0,120,0,1
6,1,0,13,2,3,1,0,60,0,0
6,1,0,5,1,1,0,0,60,0,1
6,1,0,6,1,5,1,0,90,0,0
6,1,0,11,1,1,1,0,120,1,0
6,1,1,10,3,9,1,0,120,0,1
6,1,0,10,2,3,1,0,120,1,0
6,1,0,11,2,2,0,0,60,0,1
6,1,0,10,2,1,1,0,90,0,1
6,1,0,5,2,8,1,0,120,0,1
6,1,0,10,1,3,1,0,60,0,1
6,1,0,4,2,8,1,0,60,0,0
6,1,0,2,2,3,1,0,120,1,1
6,1,0,6,1,2,1,0,60,0,0
6,1,0,2,2,7,1,0,60,0,1
6,1,0,4,3,8,0,0,90,0,1
6,1,0,10,2,4,1,0,120,0,1
6,1,0,1,1,9,1,0,60,0,0
6,1,0,1,1,8,1,0,60,0,0
6,1,0,1,2,4,1,0,90,0,1
6,1,0,8,1,1,1,0,60,0,1
6,1,0,8,2,9,1,0,60,0,1
6,1,0,10,2,9,0,0,60,0,1
6,1,1,10,1,7,1,0,60,0,0
6,1,0,4,1,3,1,0,90,0,1
6,1,0,2,1,10,1,0,60,0,1
6,1,0,5,2,5,1,0,90,0,1
6,1,0,7,1,6,1,0,120,0,1
6,1,0,9,1,10,1,0,60,0,1
6,1,0,7,2,4,1,0,120,0,1
6,1,0,5,2,3,1,0,60,0,0
6,1,0,10,1,9,1,0,120,0,1
6,1,0,9,2,2,1,0,90,0,0
6,1,0,7,2,5,1,0,180,0,0
6,1,0,5,1,1,1,0,120,0,1
6,1,0,2,3,9,1,0,120,0,1
6,1,0,5,2,1,1,0,60,0,1
6,1,0,6,3,4,0,0,120,0,1
6,1,1,3,2,7,1,0,90,0,1
6,1,0,1,2,8,1,0,60,0,0
6,1,0,8,1,7,1,0,90,0,1
6,1,0,13,2,7,1,0,60,1,0
6,1,0,11,4,1,1,0,60,0,1
6,1,0,6,1,8,1,0,120,0,1
6,1,0,12,2,1,1,0,120,0,1
6,1,0,1,3,1,1,0,105,1,1
6,1,0,11,1,3,1,0,120,0,1
6,1,1,3,1,1,1,0,120,0,1
6,1,0,4,2,10,1,0,60,0,1
6,1,0,13,1,8,1,0,90,0,1
6,1,0,5,1,6,1,0,120,0,0
6,1,0,3,1,8,1,0,120,0,0
6,1,0,1,1,6,1,0,60,0,1
6,1,0,1,2,1,1,0,60,0,0
6,1,0,7,1,4,1,0,120,0,1
6,1,1,6,1,1,1,0,120,0,1
6,1,0,8,2,9,1,0,60,0,1
6,1,0,2,1,5,1,0,120,1,1
6,1,0,12,3,2,1,0,60,0,1
6,1,0,6,3,1,0,0,90,0,1
6,1,0,8,1,6,1,0,120,0,1
6,1,0,5,1,2,1,0,120,0,1
6,1,1,9,1,4,1,0,120,0,1
6,1,0,2,2,4,1,0,60,1,0
6,1,0,3,1,6,1,0,120,0,0
6,1,0,4,2,3,0,0,60,0,0
6,1,0,10,1,9,1,0,120,0,0
6,1,0,5,2,3,1,0,120,0,1
6,1,0,7,1,5,1,0,120,0,1
6,1,0,2,1,5,1,0,120,0,0
6,1,0,10,2,2,1,0,60,1,0
6,1,0,4,1,7,1,0,90,0,0
6,1,0,1,3,4,1,0,60,0,1
6,1,0,12,2,3,1,0,120,0,1
6,1,0,11,2,9,0,0,90,0,1
6,1,1,7,3,5,1,0,60,0,1
6,1,1,6,1,9,1,0,180,0,1
6,1,1,7,2,4,0,0,120,0,1
6,1,0,13,1,6,1,0,60,0,0
6,1,0,4,1,7,1,0,120,0,0
6,1,0,13,2,6,0,0,60,0,0
6,1,0,8,1,2,1,0,60,0,1
6,1,0,2,2,10,1,0,60,0,1
6,1,1,2,2,10,0,0,60,0,1
6,1,0,4,1,10,1,0,120,0,1
6,1,0,13,2,10,1,0,60,0,1
6,1,1,3,3,1,1,0,120,0,1
6,1,0,1,1,5,1,0,120,0,0
6,1,0,8,1,7,1,0,60,0,1
6,1,0,2,2,2,0,0,150,0,0
6,1,1,10,1,4,1,0,90,0,0
6,1,0,1,2,5,1,0,60,0,0
6,1,0,10,1,4,1,0,60,0,0
6,1,0,2,2,4,1,0,60,0,0
6,1,0,7,1,8,1,0,120,0,1
6,1,0,10,2,3,1,0,120,0,0
6,1,0,8,2,6,1,0,60,0,0
6,1,1,5,3,2,1,0,120,0,1
6,1,0,5,3,3,1,0,120,0,1
6,1,0,1,1,5,1,0,120,0,1
6,1,0,8,2,3,0,0,120,0,1
6,1,0,8,1,10,1,0,180,0,0
6,1,0,5,1,7,1,0,120,0,0
6,1,0,7,1,5,1,0,60,0,1
6,1,0,5,3,1,1,0,60,0,0
6,1,0,5,1,2,0,0,120,1,1
6,1,0,5,1,8,0,0,60,0,1
6,1,0,4,1,3,1,0,60,0,1
6,1,1,1,1,5,0,0,60,0,0
6,1,0,3,2,2,1,0,120,0,0
6,1,1,11,2,3,1,0,60,0,1
6,1,0,6,2,5,1,0,60,1,1
6,1,0,7,1,3,1,0,150,0,1
6,1,0,8,2,4,1,0,120,0,1
6,1,0,3,2,3,1,0,120,0,1
6,1,1,6,1,4,1,0,60,0,1
6,1,0,1,3,2,1,0,120,0,1
6,1,0,5,2,9,1,0,60,0,0
6,1,0,1,3,8,1,0,120,0,1
6,1,0,8,3,7,1,0,60,0,1
6,1,1,1,3,9,0,0,90,0,1
6,1,0,1,1,3,0,0,120,0,0
6,1,0,8,2,9,1,0,120,0,1
6,1,0,4,1,8,1,0,120,0,0
6,1,0,6,2,10,1,0,60,0,1
6,1,0,2,3,10,1,0,150,0,1
6,1,1,1,2,3,0,0,120,0,0
6,1,1,1,2,4,1,0,90,0,0
6,1,0,1,2,1,1,0,60,0,0
6,1,0,3,3,4,0,0,120,0,0
6,1,0,4,2,9,1,0,120,0,1
6,1,0,1,3,6,1,0,120,0,1
6,1,0,8,1,5,1,0,120,0,1
6,1,0,5,1,1,0,0,120,0,1
6,1,1,9,1,10,0,0,120,0,1
6,1,1,8,3,2,1,0,120,0,1
6,1,0,5,2,6,1,0,60,0,1
6,1,0,4,2,6,0,0,60,1,0
6,1,0,1,1,7,1,0,90,0,1
6,1,0,13,1,1,1,0,60,0,1
6,1,0,6,1,7,1,0,90,0,1
6,1,0,3,1,2,0,0,90,0,1
6,1,0,4,1,2,1,0,60,0,0
6,1,0,2,2,6,1,0,60,0,1
6,1,0,9,2,8,1,0,60,0,0
6,1,0,6,3,10,1,0,60,0,1
6,1,0,2,1,10,1,0,60,0,1
6,1,0,11,2,9,1,0,60,0,1
6,1,0,10,1,5,0,0,60,0,1
6,1,0,5,1,2,1,0,120,1,1
6,1,0,13,1,10,1,0,60,0,1
6,1,0,4,3,9,1,0,60,0,1
6,1,0,2,1,6,0,0,120,0,1
6,1,0,3,1,9,1,0,90,0,0
6,1,0,12,2,3,0,0,120,0,1
6,1,1,3,2,4,1,0,180,0,1
6,1,0,7,3,3,1,0,180,0,0
6,1,0,9,1,8,1,0,60,0,1
6,1,1,5,2,1,0,0,180,0,1
6,1,0,1,2,5,1,0,60,0,0
6,1,0,7,1,9,1,0,90,0,0
6,1,0,9,1,6,1,0,60,0,1
6,1,0,4,3,8,1,0,60,0,1
6,1,0,9,1,2,1,0,60,1,1
6,1,0,13,3,10,1,0,90,0,1
6,1,1,8,1,1,1,0,60,0,1
6,1,0,8,1,10,0,0,120,0,1
6,1,0,6,2,3,1,0,120,0,1
6,1,0,6,1,9,1,0,120,0,1
6,1,0,4,2,9,1,0,60,0,1
6,1,0,4,2,10,0,0,60,1,1
6,1,0,3,1,8,1,0,90,0,0
6,1,0,7,1,8,1,0,150,0,0
6,1,0,3,2,1,0,0,60,0,1
6,1,0,4,3,10,0,0,60,0,1
6,1,0,4,1,10,0,0,60,0,1
6,1,0,7,2,4,1,0,120,0,0
6,1,0,5,1,7,1,0,60,0,0
6,1,1,9,2,7,1,0,120,1,1
6,1,0,4,1,8,1,0,90,0,1
6,1,0,13,1,10,1,0,120,0,1
6,1,1,9,2,6,1,0,60,0,1
6,1,0,13,1,3,1,0,60,0,1
6,1,0,1,1,2,1,0,60,0,0
6,1,0,9,1,7,1,0,60,1,0
6,1,0,4,1,8,1,0,60,0,0
6,1,0,3,1,10,1,0,90,0,0
6,1,1,5,1,5,1,0,120,0,1
6,1,1,7,1,7,1,0,120,0,1
6,1,0,5,1,1,1,0,120,0,0
6,1,1,3,1,1,1,0,120,0,1
6,1,0,9,1,10,1,0,120,0,1
6,1,0,3,1,10,1,0,120,0,1
6,1,1,5,1,9,1,0,120,0,1
6,1,0,5,1,4,1,0,60,0,1
6,1,0,7,2,4,1,0,120,0,0
6,1,0,6,1,2,1,0,60,0,1
6,1,0,4,2,5,1,0,90,0,0
6,1,0,1,2,8,0,0,60,0,1
6,1,0,6,2,3,1,0,60,1,1
6,1,0,4,2,6,1,0,60,0,1
6,1,0,2,2,10,0,0,120,0,1
6,1,0,11,1,1,1,0,60,0,1
6,1,0,5,1,1,1,0,150,1,0
6,1,0,5,2,3,1,0,90,0,0
6,1,0,1,2,8,1,0,60,0,1
6,1,0,6,1,7,1,0,60,0,0
6,1,0,4,1,5,1,0,90,1,1
6,1,1,5,1,8,1,0,120,0,1
6,1,0,4,2,5,1,0,90,0,1
6,1,0,3,2,9,1,0,90,0,0
6,1,0,2,1,6,1,0,90,0,1
6,1,0,4,3,10,0,0,60,0,0
6,1,0,4,3,10,0,0,90,0,1
6,1,0,3,2,2,0,0,90,0,0
6,1,0,1,1,4,0,0,60,0,0
6,1,0,1,3,6,0,0,60,0,1
6,1,0,2,3,10,0,0,60,0,1
6,1,0,13,3,1,0,0,60,0,1
6,1,0,6,1,6,0,0,120,0,0
6,1,0,13,2,1,0,0,120,0,0
6,1,0,7,3,6,0,0,60,0,1
6,1,0,12,1,8,0,1,90,0,1
6,1,0,1,3,4,0,0,120,1,1
6,1,0,7,1,8,0,0,120,0,1
6,1,1,3,2,2,0,0,60,0,1
6,1,0,3,3,8,0,0,60,0,1
6,1,0,8,2,8,0,0,60,0,1
6,1,0,7,2,5,0,0,60,0,1
6,1,0,4,1,9,1,0,60,0,1
6,1,0,2,1,8,0,0,150,0,1
6,1,1,3,2,5,0,0,60,0,1
6,1,1,1,3,5,0,0,60,0,0
6,1,1,3,3,2,0,0,60,0,0
6,1,0,9,5,5,0,0,190,0,1
6,1,0,9,1,5,0,0,120,0,0
6,1,0,1,3,4,0,0,60,0,1
6,1,1,1,1,3,0,0,60,0,1
6,1,0,12,3,4,1,0,60,0,1
6,1,0,2,1,5,0,0,90,0,1
6,1,0,1,5,8,0,0,90,0,1
6,1,1,11,2,4,0,1,120,1,1
6,1,0,1,1,7,0,0,60,0,1
6,1,1,8,1,10,0,0,120,0,1
6,1,0,5,2,2,1,0,60,0,0
6,1,0,8,1,2,0,1,60,1,0
6,1,0,1,2,3,0,0,60,0,1
6,1,0,10,2,7,0,2,90,0,1
6,1,0,5,1,8,0,0,60,0,1
6,1,0,13,3,8,0,0,90,0,1
6,1,0,8,3,7,0,0,90,0,1
6,1,1,4,3,10,0,0,60,0,1
6,1,0,2,3,10,0,0,90,0,1
6,1,0,12,2,2,0,0,60,0,0
6,1,1,7,2,8,1,1,90,0,0
6,1,0,4,1,10,0,0,90,0,1
6,1,0,1,3,4,0,1,120,0,0
6,1,0,9,2,9,0,0,60,0,1
6,1,0,6,3,8,1,0,120,0,1
6,1,0,4,1,6,1,0,80,0,1
6,1,0,1,2,3,0,0,60,1,1
6,1,0,1,1,2,0,0,60,1,1
6,1,1,7,2,4,0,0,60,0,1
6,1,0,1,2,5,0,0,60,0,1
6,1,0,8,2,5,0,0,60,0,1
6,1,1,8,2,8,0,0,60,1,0
6,1,0,4,2,5,0,0,60,0,1
6,1,1,9,1,9,0,0,60,0,1
6,1,0,9,3,6,0,1,60,0,1
6,1,0,1,3,6,0,0,60,0,1
6,1,1,5,1,10,0,0,240,0,1
6,1,0,1,1,9,0,0,120,0,1
6,1,0,7,2,5,1,0,60,0,1
6,1,0,1,2,8,1,0,60,0,1
6,1,1,3,3,6,0,0,60,0,1
6,1,0,10,1,8,0,3,60,0,0
6,1,0,1,1,7,0,0,60,0,1
6,1,0,1,3,2,0,0,180,0,1
6,1,0,5,1,4,0,0,120,1,0
6,1,1,13,2,2,0,0,60,0,1
6,1,1,12,1,1,1,3,90,0,0
6,1,1,12,2,7,1,0,210,0,1
6,1,0,7,2,7,0,0,60,0,1
6,1,0,3,2,3,0,0,120,0,1
6,1,1,3,3,4,0,0,60,0,1
6,1,0,6,1,1,1,0,60,0,0
6,1,0,11,3,3,1,0,60,0,1
6,1,0,6,1,6,0,0,60,0,1
6,1,0,2,1,7,0,2,60,0,1
6,1,0,5,2,2,0,0,60,0,1
6,1,0,9,2,1,0,0,90,0,1
